Time,power_kW
2020-03-08 2:20:00,213.1502
2020-03-08 2:25:00,238.1329
2020-03-08 2:30:00,220.2576
2020-03-08 2:35:00,218.9898
2020-03-08 2:40:00,218.8051
2020-03-08 2:45:00,208.9826
2020-03-08 2:50:00,226.2848
2020-03-08 2:55:00,221.7829
2020-03-08 3:00:00,206.1924
2020-03-08 3:05:00,216.9411
2020-03-08 3:10:00,213.782
2020-03-08 3:15:00,217.1988
2020-03-08 3:20:00,214.4617
2020-03-08 3:25:00,212.3984
2020-03-08 3:30:00,220.4224
2020-03-08 3:35:00,218.4708
2020-03-08 3:40:00,218.2561
2020-03-08 3:45:00,215.3047
2020-03-08 3:50:00,215.4188
2020-03-08 3:55:00,215.3338
2020-03-08 4:00:00,206.8294
2020-03-08 4:05:00,218.4894
2020-03-08 4:10:00,211.7904
2020-03-08 4:15:00,215.4468
2020-03-08 4:20:00,213.2433
2020-03-08 4:25:00,205.1306
2020-03-08 4:30:00,221.3916
2020-03-08 4:35:00,215.3053
2020-03-08 4:40:00,219.1176
2020-03-08 4:45:00,216.6484
2020-03-08 4:50:00,216.4149
2020-03-08 4:55:00,206.6845
2020-03-08 5:00:00,210.2673
2020-03-08 5:05:00,216.5422
2020-03-08 5:10:00,218.8556
2020-03-08 5:15:00,211.4782
2020-03-08 5:20:00,221.3728
2020-03-08 5:25:00,211.5531
2020-03-08 5:30:00,215.238
2020-03-08 5:35:00,213.2526
2020-03-08 5:40:00,218.8668
2020-03-08 5:45:00,203.5599
2020-03-08 5:50:00,212.7502
2020-03-08 5:55:00,214.4906
2020-03-08 6:00:00,212.0626
2020-03-08 6:05:00,218.3086
2020-03-08 6:10:00,211.4802
2020-03-08 6:15:00,209.6386
2020-03-08 6:20:00,204.6582
2020-03-08 6:25:00,213.2467
2020-03-08 6:30:00,205.7349
2020-03-08 6:35:00,217.2301
2020-03-08 6:40:00,207.8021
2020-03-08 6:45:00,214.3267
2020-03-08 6:50:00,199.5444
2020-03-08 6:55:00,203.8857
2020-03-08 7:00:00,191.1862
2020-03-08 7:05:00,201.5005
2020-03-08 7:10:00,194.5904
2020-03-08 7:15:00,218.3109
2020-03-08 7:20:00,187.0209
2020-03-08 7:25:00,195.0957
2020-03-08 7:30:00,200.1874
2020-03-08 7:35:00,202.7251
2020-03-08 7:40:00,195.45
2020-03-08 7:45:00,198.2234
2020-03-08 7:50:00,199.4577
2020-03-08 7:55:00,199.833
2020-03-08 8:00:00,188.7018
2020-03-08 8:05:00,199.4434
2020-03-08 8:10:00,191.5573
2020-03-08 8:15:00,199.5711
2020-03-08 8:20:00,199.1451
2020-03-08 8:25:00,196.5019
2020-03-08 8:30:00,190.9947
2020-03-08 8:35:00,197.7978
2020-03-08 8:40:00,200.2648
2020-03-08 8:45:00,199.2008
2020-03-08 8:50:00,205.2118
2020-03-08 8:55:00,214.868
2020-03-08 9:00:00,200.4048
2020-03-08 9:05:00,187.3705
2020-03-08 9:10:00,197.5581
2020-03-08 9:15:00,194.1412
2020-03-08 9:20:00,193.9583
2020-03-08 9:25:00,215.79
2020-03-08 9:30:00,252.8396
2020-03-08 9:35:00,259.0452
2020-03-08 9:40:00,263.0935
2020-03-08 9:45:00,275.6002
2020-03-08 9:50:00,264.6377
2020-03-08 9:55:00,267.8418
2020-03-08 10:00:00,273.3287
2020-03-08 10:05:00,271.0489
2020-03-08 10:10:00,275.4916
2020-03-08 10:15:00,263.6229
2020-03-08 10:20:00,274.8084
2020-03-08 10:25:00,265.5577
2020-03-08 10:30:00,267.859
2020-03-08 10:35:00,274.4051
2020-03-08 10:40:00,287.5308
2020-03-08 10:45:00,303.0114
2020-03-08 10:50:00,273.6765
2020-03-08 10:55:00,283.3754
2020-03-08 11:00:00,267.9103
2020-03-08 11:05:00,273.5294
2020-03-08 11:10:00,280.0626
2020-03-08 11:15:00,276.2753
2020-03-08 11:20:00,282.4332
2020-03-08 11:25:00,277.7343
2020-03-08 11:30:00,275.4019
2020-03-08 11:35:00,283.2018
2020-03-08 11:40:00,275.324
2020-03-08 11:45:00,283.8856
2020-03-08 11:50:00,282.8812
2020-03-08 11:55:00,273.1492
2020-03-08 12:00:00,278.2263
2020-03-08 12:05:00,274.8029
2020-03-08 12:10:00,275.5146
2020-03-08 12:15:00,274.7085
2020-03-08 12:20:00,275.2947
2020-03-08 12:25:00,277.731
2020-03-08 12:30:00,273.9154
2020-03-08 12:35:00,277.2151
2020-03-08 12:40:00,274.6319
2020-03-08 12:45:00,276.7333
2020-03-08 12:50:00,273.3744
2020-03-08 12:55:00,272.9526
2020-03-08 13:00:00,267.7716
2020-03-08 13:05:00,276.6499
2020-03-08 13:10:00,267.945
2020-03-08 13:15:00,270.8434
2020-03-08 13:20:00,266.8495
2020-03-08 13:25:00,272.349
2020-03-08 13:30:00,279.958
2020-03-08 13:35:00,268.9536
2020-03-08 13:40:00,281.2079
2020-03-08 13:45:00,272.3139
2020-03-08 13:50:00,275.7386
2020-03-08 13:55:00,280.0217
2020-03-08 14:00:00,275.4883
2020-03-08 14:05:00,272.4629
2020-03-08 14:10:00,281.1116
2020-03-08 14:15:00,272.4524
2020-03-08 14:20:00,276.9151
2020-03-08 14:25:00,271.8057
2020-03-08 14:30:00,295.7923
2020-03-08 14:35:00,274.3358
2020-03-08 14:40:00,276.0686
2020-03-08 14:45:00,275.6539
2020-03-08 14:50:00,276.8147
2020-03-08 14:55:00,283.8122
2020-03-08 15:00:00,282.1896
2020-03-08 15:05:00,292.1187
2020-03-08 15:10:00,282.1802
2020-03-08 15:15:00,281.6363
2020-03-08 15:20:00,279.6232
2020-03-08 15:25:00,278.6714
2020-03-08 15:30:00,278.3981
2020-03-08 15:35:00,278.2181
2020-03-08 15:40:00,276.8318
2020-03-08 15:45:00,290.4742
2020-03-08 15:50:00,283.3683
2020-03-08 15:55:00,279.5036
2020-03-08 16:00:00,287.6963
2020-03-08 16:05:00,285.1383
2020-03-08 16:10:00,287.0589
2020-03-08 16:15:00,277.1684
2020-03-08 16:20:00,281.5455
2020-03-08 16:25:00,279.3479
2020-03-08 16:30:00,281.9778
2020-03-08 16:35:00,283.5234
2020-03-08 16:40:00,274.0993
2020-03-08 16:45:00,276.9003
2020-03-08 16:50:00,273.949
2020-03-08 16:55:00,275.3941
2020-03-08 17:00:00,276.7501
2020-03-08 17:05:00,273.3955
2020-03-08 17:10:00,278.8758
2020-03-08 17:15:00,285.3985
2020-03-08 17:20:00,279.0518
2020-03-08 17:25:00,275.5688
2020-03-08 17:30:00,262.2488
2020-03-08 17:35:00,270.4957
2020-03-08 17:40:00,241.2564
2020-03-08 17:45:00,223.7332
2020-03-08 17:50:00,217.8034
2020-03-08 17:55:00,240.1507
2020-03-08 18:00:00,226.1384
2020-03-08 18:05:00,223.1463
2020-03-08 18:10:00,227.815
2020-03-08 18:15:00,233.2571
2020-03-08 18:20:00,232.344
2020-03-08 18:25:00,247.0327
2020-03-08 18:30:00,229.4822
2020-03-08 18:35:00,233.1955
2020-03-08 18:40:00,239.9187
2020-03-08 18:45:00,248.0575
2020-03-08 18:50:00,240.7549
2020-03-08 18:55:00,240.7999
2020-03-08 19:00:00,244.3915
2020-03-08 19:05:00,241.3743
2020-03-08 19:10:00,239.2657
2020-03-08 19:15:00,240.0314
2020-03-08 19:20:00,248.1134
2020-03-08 19:25:00,230.9968
2020-03-08 19:30:00,236.4682
2020-03-08 19:35:00,243.6935
2020-03-08 19:40:00,238.1098
2020-03-08 19:45:00,240.4749
2020-03-08 19:50:00,236.2192
2020-03-08 19:55:00,236.7236
2020-03-08 20:00:00,232.6739
2020-03-08 20:05:00,239.6999
2020-03-08 20:10:00,244.7075
2020-03-08 20:15:00,230.6305
2020-03-08 20:20:00,239.335
2020-03-08 20:25:00,237.347
2020-03-08 20:30:00,238.7059
2020-03-08 20:35:00,235.8105
2020-03-08 20:40:00,225.9072
2020-03-08 20:45:00,218.9657
2020-03-08 20:50:00,232.9262
2020-03-08 20:55:00,227.4323
2020-03-08 21:00:00,212.9832
2020-03-08 21:05:00,219.9995
2020-03-08 21:10:00,222.1801
2020-03-08 21:15:00,222.5469
2020-03-08 21:20:00,221.7027
2020-03-08 21:25:00,219.2338
2020-03-08 21:30:00,235.3089
2020-03-08 21:35:00,220.6589
2020-03-08 21:40:00,226.9853
2020-03-08 21:45:00,224.9939
2020-03-08 21:50:00,230.719
2020-03-08 21:55:00,220.429
2020-03-08 22:00:00,239.168
2020-03-08 22:05:00,221.3811
2020-03-08 22:10:00,219.3858
2020-03-08 22:15:00,223.6696
2020-03-08 22:20:00,227.266
2020-03-08 22:25:00,220.6297
2020-03-08 22:30:00,226.7485
2020-03-08 22:35:00,229.3153
2020-03-08 22:40:00,227.8456
2020-03-08 22:45:00,216.8039
2020-03-08 22:50:00,219.7913
2020-03-08 22:55:00,223.8203
2020-03-08 23:00:00,223.3278
2020-03-08 23:05:00,214.738
2020-03-08 23:10:00,219.3762
2020-03-08 23:15:00,218.5264
2020-03-08 23:20:00,213.2176
2020-03-08 23:25:00,224.5321
2020-03-08 23:30:00,210.5816
2020-03-08 23:35:00,211.8595
2020-03-08 23:40:00,215.9131
2020-03-08 23:45:00,214.9281
2020-03-08 23:50:00,209.3834
2020-03-08 23:55:00,215.1139
2020-03-09 0:00:00,218.456
2020-03-09 0:05:00,214.0383
2020-03-09 0:10:00,214.156
2020-03-09 0:15:00,214.8987
2020-03-09 0:20:00,206.4098
2020-03-09 0:25:00,218.559
2020-03-09 0:30:00,213.6294
2020-03-09 0:35:00,219.2388
2020-03-09 0:40:00,213.0461
2020-03-09 0:45:00,219.5995
2020-03-09 0:50:00,207.0379
2020-03-09 0:55:00,212.6609
2020-03-09 1:00:00,205.4697
2020-03-09 1:05:00,211.2225
2020-03-09 1:10:00,206.399
2020-03-09 1:15:00,213.7456
2020-03-09 1:20:00,207.9008
2020-03-09 1:25:00,202.6089
2020-03-09 1:30:00,214.3493
2020-03-09 1:35:00,205.3591
2020-03-09 1:40:00,215.0727
2020-03-09 1:45:00,214.5508
2020-03-09 1:50:00,205.4376
2020-03-09 1:55:00,215.4325
2020-03-09 2:00:00,205.896
2020-03-09 2:05:00,209.4091
2020-03-09 2:10:00,204.1658
2020-03-09 2:15:00,200.4427
2020-03-09 2:20:00,202.6994
2020-03-09 2:25:00,203.2042
2020-03-09 2:30:00,203.7313
2020-03-09 2:35:00,206.9668
2020-03-09 2:40:00,210.5856
2020-03-09 2:45:00,201.7928
2020-03-09 2:50:00,214.2987
2020-03-09 2:55:00,208.0775
2020-03-09 3:00:00,201.7678
2020-03-09 3:05:00,206.6239
2020-03-09 3:10:00,199.3112
2020-03-09 3:15:00,201.5772
2020-03-09 3:20:00,206.8523
2020-03-09 3:25:00,201.1123
2020-03-09 3:30:00,205.0664
2020-03-09 3:35:00,212.7394
2020-03-09 3:40:00,200.3188
2020-03-09 3:45:00,212.6906
2020-03-09 3:50:00,199.5278
2020-03-09 3:55:00,212.3702
2020-03-09 4:00:00,206.7688
2020-03-09 4:05:00,205.6153
2020-03-09 4:10:00,213.6534
2020-03-09 4:15:00,203.1783
2020-03-09 4:20:00,200.2174
2020-03-09 4:25:00,207.2134
2020-03-09 4:30:00,199.2488
2020-03-09 4:35:00,206.3182
2020-03-09 4:40:00,201.7795
2020-03-09 4:45:00,208.2796
2020-03-09 4:50:00,201.6973
2020-03-09 4:55:00,200.7879
2020-03-09 5:00:00,207.8829
2020-03-09 5:05:00,203.8257
2020-03-09 5:10:00,207.6064
2020-03-09 5:15:00,205.2842
2020-03-09 5:20:00,206.7401
2020-03-09 5:25:00,197.0164
2020-03-09 5:30:00,209.051
2020-03-09 5:35:00,201.8677
2020-03-09 5:40:00,197.4806
2020-03-09 5:45:00,203.8233
2020-03-09 5:50:00,197.6847
2020-03-09 5:55:00,210.0207
2020-03-09 6:00:00,201.0173
2020-03-09 6:05:00,205.1162
2020-03-09 6:10:00,198.9309
2020-03-09 6:15:00,207.7849
2020-03-09 6:20:00,195.2669
2020-03-09 6:25:00,212.8074
2020-03-09 6:30:00,186.7257
2020-03-09 6:35:00,190.5659
2020-03-09 6:40:00,202.3445
2020-03-09 6:45:00,190.8408
2020-03-09 6:50:00,191.2144
2020-03-09 6:55:00,193.1765
2020-03-09 7:00:00,190.5781
2020-03-09 7:05:00,189.9141
2020-03-09 7:10:00,181.7185
2020-03-09 7:15:00,193.5057
2020-03-09 7:20:00,175.0361
2020-03-09 7:25:00,189.2142
2020-03-09 7:30:00,185.7881
2020-03-09 7:35:00,244.7214
2020-03-09 7:40:00,239.7993
2020-03-09 7:45:00,240.8211
2020-03-09 7:50:00,239.9315
2020-03-09 7:55:00,246.6672
2020-03-09 8:00:00,244.4069
2020-03-09 8:05:00,238.7377
2020-03-09 8:10:00,250.8648
2020-03-09 8:15:00,241.6602
2020-03-09 8:20:00,245.6538
2020-03-09 8:25:00,254.7706
2020-03-09 8:30:00,251.4761
2020-03-09 8:35:00,257.3797
2020-03-09 8:40:00,266.6784
2020-03-09 8:45:00,248.0264
2020-03-09 8:50:00,263.6938
2020-03-09 8:55:00,266.704
2020-03-09 9:00:00,272.3298
2020-03-09 9:05:00,265.9652
2020-03-09 9:10:00,272.3982
2020-03-09 9:15:00,305.1745
2020-03-09 9:20:00,259.7746
2020-03-09 9:25:00,286.5675
2020-03-09 9:30:00,278.4978
2020-03-09 9:35:00,291.6944
2020-03-09 9:40:00,291.538
2020-03-09 9:45:00,289.3559
2020-03-09 9:50:00,297.8877
2020-03-09 9:55:00,288.6912
2020-03-09 10:00:00,300.609
2020-03-09 10:05:00,300.2362
2020-03-09 10:10:00,290.3764
2020-03-09 10:15:00,311.9691
2020-03-09 10:20:00,300.4606
2020-03-09 10:25:00,314.5126
2020-03-09 10:30:00,320.2683
2020-03-09 10:35:00,332.0726
2020-03-09 10:40:00,303.7997
2020-03-09 10:45:00,317.8293
2020-03-09 10:50:00,320.454
2020-03-09 10:55:00,332.1125
2020-03-09 11:00:00,327.3153
2020-03-09 11:05:00,323.8276
2020-03-09 11:10:00,310.7532
2020-03-09 11:15:00,344.6881
2020-03-09 11:20:00,335.6861
2020-03-09 11:25:00,349.8711
2020-03-09 11:30:00,349.9095
2020-03-09 11:35:00,323.9614
2020-03-09 11:40:00,342.6181
2020-03-09 11:45:00,335.4805
2020-03-09 11:50:00,335.9421
2020-03-09 11:55:00,326.3075
2020-03-09 12:00:00,321.6913
2020-03-09 12:05:00,335.9
2020-03-09 12:10:00,357.2166
2020-03-09 12:15:00,337.487
2020-03-09 12:20:00,331.5897
2020-03-09 12:25:00,346.6615
2020-03-09 12:30:00,345.1544
2020-03-09 12:35:00,329.0175
2020-03-09 12:40:00,335.6626
2020-03-09 12:45:00,329.3171
2020-03-09 12:50:00,340.6314
2020-03-09 12:55:00,339.019
2020-03-09 13:00:00,331.8884
2020-03-09 13:05:00,343.2486
2020-03-09 13:10:00,342.8697
2020-03-09 13:15:00,344.8848
2020-03-09 13:20:00,353.2955
2020-03-09 13:25:00,331.2704
2020-03-09 13:30:00,344.2642
2020-03-09 13:35:00,332.6856
2020-03-09 13:40:00,339.1647
2020-03-09 13:45:00,363.8514
2020-03-09 13:50:00,330.6792
2020-03-09 13:55:00,341.5086
2020-03-09 14:00:00,333.7396
2020-03-09 14:05:00,348.6001
2020-03-09 14:10:00,327.5096
2020-03-09 14:15:00,316.022
2020-03-09 14:20:00,342.2054
2020-03-09 14:25:00,332.6192
2020-03-09 14:30:00,356.5331
2020-03-09 14:35:00,353.612
2020-03-09 14:40:00,348.0515
2020-03-09 14:45:00,342.0256
2020-03-09 14:50:00,337.8119
2020-03-09 14:55:00,332.6348
2020-03-09 15:00:00,331.3393
2020-03-09 15:05:00,353.6599
2020-03-09 15:10:00,338.2094
2020-03-09 15:15:00,366.5269
2020-03-09 15:20:00,361.2405
2020-03-09 15:25:00,344.5862
2020-03-09 15:30:00,359.3775
2020-03-09 15:35:00,351.1171
2020-03-09 15:40:00,348.5393
2020-03-09 15:45:00,346.0465
2020-03-09 15:50:00,333.46
2020-03-09 15:55:00,350.2678
2020-03-09 16:00:00,340.9929
2020-03-09 16:05:00,351.3778
2020-03-09 16:10:00,334.0381
2020-03-09 16:15:00,339.7864
2020-03-09 16:20:00,356.024
2020-03-09 16:25:00,359.9816
2020-03-09 16:30:00,334.0458
2020-03-09 16:35:00,330.2007
2020-03-09 16:40:00,374.1832
2020-03-09 16:45:00,338.8032
2020-03-09 16:50:00,337.4475
2020-03-09 16:55:00,317.2202
2020-03-09 17:00:00,330.6687
2020-03-09 17:05:00,362.776
2020-03-09 17:10:00,342.1823
2020-03-09 17:15:00,354.1795
2020-03-09 17:20:00,349.1442
2020-03-09 17:25:00,340.7044
2020-03-09 17:30:00,339.1975
2020-03-09 17:35:00,334.8931
2020-03-09 17:40:00,313.3323
2020-03-09 17:45:00,319.0172
2020-03-09 17:50:00,312.8419
2020-03-09 17:55:00,325.2793
2020-03-09 18:00:00,337.7517
2020-03-09 18:05:00,318.2081
2020-03-09 18:10:00,340.8158
2020-03-09 18:15:00,312.1107
2020-03-09 18:20:00,316.7248
2020-03-09 18:25:00,306.5593
2020-03-09 18:30:00,310.4866
2020-03-09 18:35:00,307.1893
2020-03-09 18:40:00,314.4078
2020-03-09 18:45:00,326.2451
2020-03-09 18:50:00,332.4567
2020-03-09 18:55:00,351.2837
2020-03-09 19:00:00,320.3137
2020-03-09 19:05:00,317.407
2020-03-09 19:10:00,315.3276
2020-03-09 19:15:00,331.5875
2020-03-09 19:20:00,306.301
2020-03-09 19:25:00,340.3062
2020-03-09 19:30:00,327.5737
2020-03-09 19:35:00,331.8709
2020-03-09 19:40:00,324.548
2020-03-09 19:45:00,325.9255
2020-03-09 19:50:00,304.493
2020-03-09 19:55:00,291.1738
2020-03-09 20:00:00,298.5323
2020-03-09 20:05:00,272.3943
2020-03-09 20:10:00,262.9817
2020-03-09 20:15:00,256.8398
2020-03-09 20:20:00,262.0865
2020-03-09 20:25:00,268.0243
2020-03-09 20:30:00,262.9452
2020-03-09 20:35:00,260.7074
2020-03-09 20:40:00,270.3555
2020-03-09 20:45:00,247.0477
2020-03-09 20:50:00,258.2847
2020-03-09 20:55:00,261.0985
2020-03-09 21:00:00,256.1783
2020-03-09 21:05:00,250.5372
2020-03-09 21:10:00,248.4657
2020-03-09 21:15:00,264.1898
2020-03-09 21:20:00,258.6563
2020-03-09 21:25:00,249.3899
2020-03-09 21:30:00,257.035
2020-03-09 21:35:00,247.0963
2020-03-09 21:40:00,254.2548
2020-03-09 21:45:00,250.1123
2020-03-09 21:50:00,250.6737
2020-03-09 21:55:00,252.3689
2020-03-09 22:00:00,250.8083
2020-03-09 22:05:00,258.4019
2020-03-09 22:10:00,257.2275
2020-03-09 22:15:00,262.9923
2020-03-09 22:20:00,252.5956
2020-03-09 22:25:00,246.8969
2020-03-09 22:30:00,245.2983
2020-03-09 22:35:00,265.123
2020-03-09 22:40:00,237.9428
2020-03-09 22:45:00,258.7451
2020-03-09 22:50:00,236.2372
2020-03-09 22:55:00,244.8771
2020-03-09 23:00:00,257.1507
2020-03-09 23:05:00,233.7563
2020-03-09 23:10:00,246.8571
2020-03-09 23:15:00,245.6514
2020-03-09 23:20:00,235.897
2020-03-09 23:25:00,252.2668
2020-03-09 23:30:00,235.1459
2020-03-09 23:35:00,249.1464
2020-03-09 23:40:00,246.8555
2020-03-09 23:45:00,240.9563
2020-03-09 23:50:00,247.6562
2020-03-09 23:55:00,237.6155
2020-03-10 0:00:00,247.9341
2020-03-10 0:05:00,247.3416
2020-03-10 0:10:00,239.1667
2020-03-10 0:15:00,249.2915
2020-03-10 0:20:00,241.2407
2020-03-10 0:25:00,234.0676
2020-03-10 0:30:00,244.0685
2020-03-10 0:35:00,238.3342
2020-03-10 0:40:00,239.7362
2020-03-10 0:45:00,231.3827
2020-03-10 0:55:00,243.188
2020-03-10 1:00:00,235.5138
2020-03-10 1:05:00,243.5748
2020-03-10 1:10:00,241.4675
2020-03-10 1:15:00,230.5386
2020-03-10 1:20:00,241.4467
2020-03-10 1:25:00,245.8928
2020-03-10 1:30:00,233.2361
2020-03-10 1:35:00,242.8983
2020-03-10 1:40:00,228.2101
2020-03-10 1:45:00,228.9014
2020-03-10 1:50:00,234.4247
2020-03-10 1:55:00,227.9173
2020-03-10 2:00:00,228.0836
2020-03-10 2:05:00,228.4821
2020-03-10 2:10:00,230.3347
2020-03-10 2:15:00,236.9827
2020-03-10 2:20:00,237.5929
2020-03-10 2:25:00,223.0653
2020-03-10 2:30:00,236.0459
2020-03-10 2:35:00,228.4284
2020-03-10 2:40:00,223.8512
2020-03-10 2:45:00,229.6527
2020-03-10 2:50:00,236.1224
2020-03-10 2:55:00,222.4306
2020-03-10 3:00:00,227.4973
2020-03-10 3:05:00,227.0945
2020-03-10 3:10:00,225.8672
2020-03-10 3:15:00,229.196
2020-03-10 3:20:00,226.9116
2020-03-10 3:25:00,223.7118
2020-03-10 3:30:00,227.0344
2020-03-10 3:35:00,233.7404
2020-03-10 3:40:00,224.7544
2020-03-10 3:45:00,234.2246
2020-03-10 3:50:00,221.0428
2020-03-10 3:55:00,221.8851
2020-03-10 4:00:00,237.1685
2020-03-10 4:05:00,228.871
2020-03-10 4:10:00,230.7944
2020-03-10 4:15:00,231.3624
2020-03-10 4:20:00,236.5979
2020-03-10 4:25:00,221.1774
2020-03-10 4:30:00,237.2618
2020-03-10 4:35:00,217.6359
2020-03-10 4:40:00,230.7757
2020-03-10 4:45:00,232.7691
2020-03-10 4:50:00,229.1937
2020-03-10 4:55:00,226.8831
2020-03-10 5:00:00,237.6543
2020-03-10 5:05:00,215.6157
2020-03-10 5:10:00,230.0042
2020-03-10 5:15:00,230.8643
2020-03-10 5:20:00,224.4437
2020-03-10 5:25:00,227.6167
2020-03-10 5:30:00,229.2816
2020-03-10 5:35:00,230.3817
2020-03-10 5:40:00,222.1606
2020-03-10 5:45:00,226.2388
2020-03-10 5:50:00,215.0453
2020-03-10 5:55:00,230.2523
2020-03-10 6:00:00,219.4681
2020-03-10 6:05:00,229.6708
2020-03-10 6:10:00,221.5943
2020-03-10 6:15:00,223.8567
2020-03-10 6:20:00,214.7107
2020-03-10 6:25:00,236.973
2020-03-10 6:30:00,224.4617
2020-03-10 6:35:00,207.237
2020-03-10 6:40:00,212.7538
2020-03-10 6:45:00,213.4701
2020-03-10 6:50:00,203.4034
2020-03-10 6:55:00,216.2283
2020-03-10 7:00:00,200.7629
2020-03-10 7:05:00,194.5928
2020-03-10 7:10:00,198.9577
2020-03-10 7:15:00,213.3214
2020-03-10 7:20:00,191.2033
2020-03-10 7:25:00,214.9502
2020-03-10 7:30:00,200.6914
2020-03-10 7:35:00,209.5487
2020-03-10 7:40:00,206.414
2020-03-10 7:45:00,273.262
2020-03-10 7:50:00,259.8836
2020-03-10 7:55:00,273.4406
2020-03-10 8:00:00,262.6094
2020-03-10 8:05:00,261.1052
2020-03-10 8:10:00,267.3525
2020-03-10 8:15:00,264.0225
2020-03-10 8:20:00,268.8633
2020-03-10 8:25:00,266.7181
2020-03-10 8:30:00,272.7721
2020-03-10 8:35:00,267.9208
2020-03-10 8:40:00,268.5407
2020-03-10 8:45:00,276.0482
2020-03-10 8:50:00,270.6029
2020-03-10 8:55:00,275.7003
2020-03-10 9:00:00,268.9613
2020-03-10 9:05:00,302.1475
2020-03-10 9:10:00,273.787
2020-03-10 9:15:00,268.6576
2020-03-10 9:20:00,281.9891
2020-03-10 9:25:00,283.8315
2020-03-10 9:30:00,277.7613
2020-03-10 9:35:00,294.3041
2020-03-10 9:40:00,280.6764
2020-03-10 9:45:00,302.8388
2020-03-10 9:50:00,312.5572
2020-03-10 9:55:00,295.0295
2020-03-10 10:00:00,294.5836
2020-03-10 10:05:00,324.658
2020-03-10 10:10:00,286.2177
2020-03-10 10:15:00,312.5632
2020-03-10 10:20:00,288.8046
2020-03-10 10:25:00,321.7888
2020-03-10 10:30:00,307.6841
2020-03-10 10:35:00,299.019
2020-03-10 10:40:00,306.8496
2020-03-10 10:45:00,312.585
2020-03-10 10:50:00,304.6421
2020-03-10 10:55:00,307.3499
2020-03-10 11:00:00,297.9772
2020-03-10 11:05:00,300.5027
2020-03-10 11:10:00,280.598
2020-03-10 11:15:00,305.0023
2020-03-10 11:20:00,328.5702
2020-03-10 11:25:00,304.5515
2020-03-10 11:30:00,301.4064
2020-03-10 11:35:00,316.5817
2020-03-10 11:40:00,297.3354
2020-03-10 11:45:00,304.9172
2020-03-10 11:50:00,296.671
2020-03-10 11:55:00,297.7746
2020-03-10 12:00:00,309.2077
2020-03-10 12:05:00,306.2944
2020-03-10 12:10:00,312.9343
2020-03-10 12:15:00,304.8096
2020-03-10 12:20:00,305.2884
2020-03-10 12:25:00,307.5475
2020-03-10 12:30:00,307.3213
2020-03-10 12:35:00,314.232
2020-03-10 12:40:00,307.0726
2020-03-10 12:45:00,298.4848
2020-03-10 12:50:00,308.7676
2020-03-10 12:55:00,288.6274
2020-03-10 13:00:00,310.8603
2020-03-10 13:05:00,307.1744
2020-03-10 13:10:00,305.5842
2020-03-10 13:15:00,306.3156
2020-03-10 13:20:00,303.5732
2020-03-10 13:25:00,297.1816
2020-03-10 13:30:00,298.098
2020-03-10 13:35:00,309.8544
2020-03-10 13:40:00,299.6871
2020-03-10 13:45:00,296.7268
2020-03-10 13:50:00,325.1204
2020-03-10 13:55:00,298.0659
2020-03-10 14:00:00,297.9059
2020-03-10 14:05:00,309.0399
2020-03-10 14:10:00,295.472
2020-03-10 14:15:00,297.553
2020-03-10 14:20:00,296.4457
2020-03-10 14:25:00,303.1929
2020-03-10 14:30:00,295.1272
2020-03-10 14:35:00,299.1461
2020-03-10 14:40:00,296.578
2020-03-10 14:45:00,291.4505
2020-03-10 14:50:00,313.5905
2020-03-10 14:55:00,298.2335
2020-03-10 15:00:00,304.616
2020-03-10 15:05:00,328.7015
2020-03-10 15:10:00,292.3749
2020-03-10 15:15:00,298.1851
2020-03-10 15:20:00,293.0882
2020-03-10 15:25:00,303.803
2020-03-10 15:30:00,297.5879
2020-03-10 15:35:00,302.2107
2020-03-10 15:40:00,306.5601
2020-03-10 15:45:00,302.3322
2020-03-10 15:50:00,301.0241
2020-03-10 15:55:00,317.8575
2020-03-10 16:00:00,292.4951
2020-03-10 16:05:00,301.7735
2020-03-10 16:10:00,296.7812
2020-03-10 16:15:00,292.0143
2020-03-10 16:20:00,296.3879
2020-03-10 16:25:00,310.3107
2020-03-10 16:30:00,299.261
2020-03-10 16:35:00,310.8934
2020-03-10 16:40:00,298.1536
2020-03-10 16:45:00,302.7877
2020-03-10 16:50:00,298.7105
2020-03-10 16:55:00,311.6059
2020-03-10 17:00:00,305.7579
2020-03-10 17:05:00,308.1643
2020-03-10 17:10:00,307.3591
2020-03-10 17:15:00,296.2045
2020-03-10 17:20:00,298.8312
2020-03-10 17:25:00,320.3647
2020-03-10 17:30:00,303.3959
2020-03-10 17:35:00,299.0865
2020-03-10 17:40:00,300.6578
2020-03-10 17:45:00,304.7698
2020-03-10 17:50:00,311.6901
2020-03-10 17:55:00,306.9599
2020-03-10 18:00:00,311.3026
2020-03-10 18:05:00,303.3884
2020-03-10 18:10:00,311.7906
2020-03-10 18:15:00,301.1213
2020-03-10 18:20:00,308.1614
2020-03-10 18:25:00,315.6791
2020-03-10 18:30:00,304.8192
2020-03-10 18:35:00,311.1302
2020-03-10 18:40:00,305.9017
2020-03-10 18:45:00,312.4673
2020-03-10 18:50:00,308.0181
2020-03-10 18:55:00,303.8676
2020-03-10 19:00:00,320.0693
2020-03-10 19:05:00,315.9589
2020-03-10 19:10:00,314.9581
2020-03-10 19:15:00,309.7811
2020-03-10 19:20:00,307.7271
2020-03-10 19:25:00,312.275
